user_id,username,email,department,job_title,privilege_level,systems_access,last_login,days_inactive,is_active,hire_date,system_count,is_admin,is_power_user,is_service_account,tenure_days,total_events,night_access_count,weekend_access_count,after_hours_count,high_sensitivity_count,failed_login_count,export_count,admin_operation_count,unique_resource_count,identity_sprawl_score,stale_account_flag,new_hire_flag,new_hire_overaccess_flag,privileged_inactive_flag,orphaned_account_flag,service_account_risk,blast_radius_score,sensitive_access_ratio,after_hours_ratio,export_risk_score,admin_activity_score,failed_login_risk,identity_sprawl_risk,stale_account_risk,privilege_abuse_risk,service_account_risk_score,behavior_risk,data_access_risk,rule_hits,overall_risk_score,confidence_score,top_risk_reason,recommended_action,risk_level
USR00220,arjun.hwang,arjun.hwang@company.com,Legal,Developer,power-user,VPN|Salesforce|AD,2026-03-25,26,True,2022-07-20,3,0,1,0,1424,8.0,0.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,25.0,0,0,0,0,0,0,6,0.5555555555555556,0.5555555555555556,25.0,5.0,4.0,0,0,8,10,20,55,4,66.47,66.67,Data Access,Review sensitive data access,HIGH
USR00221,rajesh.smith,rajesh.smith@company.com,Engineering,Administrator,user,Salesforce|SIEM,2026-02-28,51,True,2024-02-26,2,0,0,0,838,17.0,9.0,0.0,12.0,12.0,0.0,4.0,3.0,8.0,26.0,1,0,0,0,0,0,2,0.6666666666666666,0.6666666666666666,20.0,15.0,0.0,10,0,0,10,30,40,4,64.71,66.67,Data Access,Review sensitive data access,MEDIUM
USR00222,jason.rizzo,jason.rizzo@company.com,IT,Director,power-user,PROD_DB|Okta,2026-04-04,16,True,2022-09-12,2,0,1,0,1370,5.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,4.0,18.0,0,0,0,0,0,0,4,0.5,0.3333333333333333,5.0,0.0,0.0,0,0,8,0,10,10,3,25.29,50.0,Behavior,Investigate suspicious activity,LOW
USR00223,nadia.quinn,nadia.quinn@company.com,Marketing,Architect,service-account,ServiceNow,2026-03-05,46,True,2025-06-26,1,0,0,1,352,7.0,2.0,0.0,6.0,5.0,1.0,1.0,0.0,5.0,15.0,1,0,0,0,0,1,1,0.625,0.75,5.0,0.0,4.0,0,0,0,40,20,30,3,61.76,50.0,Service Account,Validate automation ownership,MEDIUM
USR00224,larry.sanchez,larry.sanchez@company.com,Marketing,Coordinator,user,Salesforce|ADMIN_SYS,2026-03-06,45,True,2024-05-06,2,0,0,0,768,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,1,0,0,0,0,0,2,0.0,0.5,0.0,0.0,0.0,0,0,0,0,10,0,1,8.82,16.67,Behavior,Investigate suspicious activity,LOW
USR00225,raja.rizzo,raja.rizzo@company.com,Sales,Lead,admin,Salesforce|EMAIL|ADMIN_SYS|SIEM,2026-02-23,56,True,2025-03-27,4,1,0,0,443,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,24.0,1,0,0,1,0,0,8,0.0,0.0,0.0,5.0,0.0,0,20,15,0,0,0,2,26.47,33.33,Stale Account,Disable dormant account,LOW
USR00226,ronald.esposito,ronald.esposito@company.com,Operations,Developer,user,Salesforce,2026-03-13,38,True,2024-12-16,1,0,0,0,544,7.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,5.0,15.0,1,0,0,0,0,0,1,0.25,0.25,5.0,10.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00227,vikram.russo,vikram.russo@company.com,Sales,Manager,admin,PROD_DB|ADMIN_SYS|Azure_AD|VPN|EMAIL,2026-03-15,36,True,2024-02-09,5,1,0,0,855,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,27.0,1,0,0,1,0,0,10,0.5,0.0,0.0,5.0,0.0,10,20,15,0,0,10,4,44.12,66.67,Stale Account,Disable dormant account,MEDIUM
USR00228,anthony.clark,anthony.clark@company.com,HR,Architect,user,AWS_IAM,2026-04-11,9,True,2023-06-18,1,0,0,0,1091,6.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,4.0,13.0,0,0,0,0,0,0,1,0.5714285714285714,0.2857142857142857,5.0,5.0,4.0,0,0,0,0,0,20,1,14.71,16.67,Data Access,Review sensitive data access,LOW
USR00229,deepika.park,deepika.park@company.com,IT,Architect,user,Okta|Azure_AD,2026-04-20,0,True,2023-12-20,2,0,0,0,906,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,14.0,0,0,0,0,0,0,2,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0,0,0,10,20,10,3,32.35,50.0,Behavior,Investigate suspicious activity,LOW
USR00230,nicholas.romano,nicholas.romano@company.com,HR,Director,service-account,GCP,2026-04-04,16,True,2025-03-04,1,0,0,1,466,4.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,3.0,11.0,0,0,0,0,0,0,1,0.2,0.4,15.0,5.0,0.0,0,0,0,10,10,10,3,26.47,50.0,Service Account,Validate automation ownership,LOW
USR00231,rajesh.pillai,rajesh.pillai@company.com,Engineering,Specialist,user,PROD_DB|Azure_AD,2026-03-20,31,True,2022-12-14,2,0,0,0,1277,11.0,1.0,1.0,2.0,7.0,1.0,4.0,3.0,8.0,26.0,1,0,0,0,0,0,2,0.5833333333333334,0.1666666666666666,20.0,15.0,4.0,10,0,0,0,10,40,3,44.12,50.0,Data Access,Review sensitive data access,MEDIUM
USR00232,nisha.moore,nisha.moore@company.com,Finance,Manager,power-user,Salesforce|ADMIN_SYS|SIEM|EMAIL,2026-03-19,32,True,2023-08-06,4,0,1,0,1042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,1,7.65,16.67,Privilege Abuse,Apply least privilege review,LOW
USR00233,ronald.reddy,ronald.reddy@company.com,HR,Coordinator,user,EMAIL,2026-03-29,22,True,2024-11-09,1,0,0,0,581,6.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,4.0,13.0,0,0,0,0,0,0,1,0.1428571428571428,0.4285714285714285,10.0,10.0,4.0,0,0,0,0,10,0,1,8.82,16.67,Behavior,Investigate suspicious activity,LOW
USR00234,maria.perez,maria.perez@company.com,HR,Architect,power-user,GCP|Okta|AD|ADMIN_SYS,2026-02-27,52,True,2023-03-12,4,0,1,0,1189,7.0,4.0,0.0,6.0,6.0,1.0,2.0,2.0,5.0,30.0,1,0,0,0,0,0,8,0.75,0.75,10.0,10.0,4.0,0,0,8,10,20,30,4,51.76,66.67,Data Access,Review sensitive data access,MEDIUM
USR00235,michael.clark,michael.clark@company.com,Compliance,Analyst,admin,EMAIL|SIEM|ServiceNow|GCP,2026-04-16,4,True,2024-01-16,4,1,0,0,879,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,24.0,0,0,0,0,0,0,8,0.6666666666666666,0.3333333333333333,0.0,5.0,0.0,0,0,15,0,10,20,3,35.29,50.0,Data Access,Review sensitive data access,MEDIUM
USR00236,harsh.connor,harsh.connor@company.com,Legal,Director,service-account,PROD_DB|ADMIN_SYS,2026-03-11,40,True,2024-01-28,2,0,0,1,867,6.0,2.0,0.0,3.0,1.0,1.0,1.0,3.0,3.0,16.0,1,0,0,0,0,1,2,0.1428571428571428,0.4285714285714285,5.0,15.0,4.0,0,0,0,30,20,0,2,35.29,33.33,Service Account,Validate automation ownership,MEDIUM
USR00237,ryan.davis,ryan.davis@company.com,Support,Lead,user,ServiceNow|Salesforce,2026-04-14,6,True,2022-09-01,2,0,0,0,1381,7.0,2.0,2.0,5.0,6.0,0.0,1.0,2.0,6.0,22.0,0,0,0,0,0,0,2,0.75,0.625,5.0,10.0,0.0,10,0,0,10,20,30,4,52.94,66.67,Data Access,Review sensitive data access,MEDIUM
USR00238,robert.martinez,robert.martinez@company.com,IT,Architect,power-user,GCP|ServiceNow|Okta,2026-03-25,26,True,2025-12-22,3,0,1,0,173,3.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,21.0,0,0,0,0,0,0,6,0.75,0.25,0.0,5.0,0.0,0,0,8,0,0,20,2,22.35,33.33,Data Access,Review sensitive data access,LOW
USR00239,kevin.xu,kevin.xu@company.com,Sales,Executive,user,ServiceNow,2026-04-15,5,True,2024-06-30,1,0,0,0,713,14.0,5.0,1.0,7.0,8.0,2.0,2.0,3.0,7.0,19.0,0,0,0,0,0,0,1,0.5333333333333333,0.4666666666666667,10.0,15.0,8.0,10,0,0,0,20,30,3,44.12,50.0,Data Access,Review sensitive data access,MEDIUM
USR00240,jacob.park,jacob.park@company.com,Compliance,Engineer,admin,Azure_AD|EMAIL|AD|GCP,2026-03-30,21,True,2022-07-19,4,1,0,0,1425,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0,0,0,0,0,0,0,8,0.0,0.5,5.0,0.0,0.0,0,0,15,0,10,0,2,20.59,33.33,Privilege Abuse,Apply least privilege review,LOW
USR00241,amitabh.harris,amitabh.harris@company.com,Compliance,Analyst,user,PROD_DB|Salesforce,2026-03-20,31,True,2024-05-03,2,0,0,0,771,7.0,2.0,1.0,3.0,5.0,0.0,1.0,0.0,6.0,22.0,1,0,0,0,0,0,2,0.625,0.375,5.0,0.0,0.0,10,0,0,0,10,30,3,38.24,50.0,Data Access,Review sensitive data access,MEDIUM
USR00242,deepika.garcia,deepika.garcia@company.com,Security,Analyst,user,SIEM,2026-04-12,8,True,2024-12-28,1,0,0,0,532,8.0,1.0,3.0,4.0,2.0,0.0,0.0,4.0,6.0,17.0,0,0,0,0,0,0,1,0.2222222222222222,0.4444444444444444,0.0,20.0,0.0,10,0,0,0,20,0,2,23.53,33.33,Behavior,Investigate suspicious activity,LOW
USR00243,mark.sanchez,mark.sanchez@company.com,HR,Developer,user,Salesforce,2026-03-19,32,True,2023-02-05,1,0,0,0,1224,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,11.0,1,0,0,0,0,0,1,0.0,0.0,5.0,5.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00244,stephen.iyer,stephen.iyer@company.com,IT,Developer,user,GCP|EMAIL,2026-02-21,58,True,2022-10-11,2,0,0,0,1341,4.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0,18.0,1,0,0,0,0,0,2,0.4,0.4,5.0,0.0,0.0,0,0,0,0,10,10,2,17.65,33.33,Behavior,Investigate suspicious activity,LOW
USR00245,nicholas.hoffmann,nicholas.hoffmann@company.com,Marketing,Manager,power-user,ADMIN_SYS|GCP,2026-03-03,48,True,2025-03-22,2,0,1,0,448,5.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,4.0,18.0,1,0,0,0,0,0,4,0.3333333333333333,0.3333333333333333,5.0,0.0,4.0,0,0,8,0,10,10,3,25.29,50.0,Behavior,Investigate suspicious activity,LOW
USR00246,isha.ramirez,isha.ramirez@company.com,Finance,Specialist,admin,AD|SIEM|ServiceNow|GCP|Salesforce,2026-03-16,35,True,2024-03-02,5,1,0,0,833,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,31.0,1,0,0,1,0,0,10,0.25,0.5,5.0,5.0,0.0,10,20,15,0,10,0,4,44.12,66.67,Stale Account,Disable dormant account,MEDIUM
USR00247,joshua.bernard,joshua.bernard@company.com,Compliance,Engineer,power-user,SIEM|AD|PROD_DB,2026-04-18,2,True,2023-10-11,3,0,1,0,976,3.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,3.0,21.0,0,0,0,0,0,0,6,0.25,0.75,0.0,5.0,0.0,0,0,8,10,20,0,3,31.18,50.0,Behavior,Investigate suspicious activity,LOW
USR00248,vikram.smith,vikram.smith@company.com,Security,Specialist,user,PROD_DB,2026-04-16,4,True,2023-05-23,1,0,0,0,1117,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,0,0,0,0,0,0,1,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0,10,1,8.82,16.67,Data Access,Review sensitive data access,LOW
USR00249,james.muller,james.muller@company.com,Compliance,Executive,user,SIEM|AWS_IAM,2026-03-10,41,True,2022-09-28,2,0,0,0,1354,5.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,5.0,20.0,1,0,0,0,0,0,2,0.5,0.5,0.0,10.0,4.0,0,0,0,0,10,10,2,17.65,33.33,Behavior,Investigate suspicious activity,LOW
USR00250,akshay.rao,akshay.rao@company.com,Finance,Analyst,user,GCP,2026-03-29,22,True,2025-10-27,1,0,0,0,229,8.0,2.0,0.0,2.0,4.0,3.0,3.0,2.0,5.0,15.0,0,0,0,0,0,0,1,0.4444444444444444,0.2222222222222222,15.0,10.0,12.0,0,0,0,0,10,20,2,23.53,33.33,Data Access,Review sensitive data access,LOW
USR00251,jonathan.robinson,jonathan.robinson@company.com,Engineering,Specialist,user,VPN,2026-03-22,29,True,2023-03-06,1,0,0,0,1195,4.0,1.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,11.0,0,0,0,0,0,0,1,0.6,0.2,0.0,20.0,0.0,0,0,0,0,10,20,2,23.53,33.33,Data Access,Review sensitive data access,LOW
USR00252,nadia.singh,nadia.singh@company.com,Finance,Officer,power-user,Okta|ServiceNow|Salesforce|EMAIL,2026-03-05,46,True,2025-05-09,4,0,1,0,400,7.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,28.0,1,0,0,0,0,0,8,0.5,0.5,10.0,10.0,8.0,0,0,8,0,10,10,3,25.29,50.0,Behavior,Investigate suspicious activity,LOW
USR00253,christopher.anderson,christopher.anderson@company.com,Compliance,Developer,power-user,GCP|PROD_DB,2026-02-26,53,True,2025-08-23,2,0,1,0,294,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,1,0,0,0,0,0,4,0.0,0.5,0.0,0.0,0.0,0,0,8,0,10,0,2,16.47,33.33,Behavior,Investigate suspicious activity,LOW
USR00254,james.kumar,james.kumar@company.com,Finance,Coordinator,user,Salesforce,2026-03-03,48,True,2022-05-14,1,0,0,0,1491,12.0,3.0,0.0,9.0,7.0,0.0,2.0,6.0,6.0,17.0,1,0,0,0,0,0,1,0.5384615384615384,0.6923076923076923,10.0,30.0,0.0,10,0,0,10,30,30,4,58.82,66.67,Behavior,Investigate suspicious activity,MEDIUM
USR00255,jason.lim,jason.lim@company.com,Finance,Analyst,admin,SIEM|Azure_AD|ServiceNow|EMAIL|PROD_DB|AD,2026-03-11,40,True,2025-02-09,6,1,0,0,489,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,34.0,1,0,0,1,0,0,12,0.0,0.3333333333333333,0.0,5.0,0.0,25,20,15,0,10,0,4,52.94,66.67,Identity Sprawl,Review and remove excess access,MEDIUM
USR00256,timothy.fischer,timothy.fischer@company.com,HR,Manager,admin,AD|Salesforce|VPN|GCP,2026-03-05,46,True,2024-01-26,4,1,0,0,869,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,24.0,1,0,0,1,0,0,8,0.3333333333333333,0.6666666666666666,5.0,0.0,0.0,0,20,15,10,20,10,5,58.82,83.33,Stale Account,Disable dormant account,MEDIUM
USR00257,ryan.verma,ryan.verma@company.com,Compliance,Director,power-user,ServiceNow|ADMIN_SYS,2026-02-26,53,True,2026-01-08,2,0,1,0,156,9.0,4.0,0.0,4.0,5.0,1.0,2.0,1.0,6.0,22.0,1,0,0,0,0,0,4,0.5,0.4,10.0,5.0,4.0,10,0,8,0,10,20,4,40.0,66.67,Data Access,Review sensitive data access,MEDIUM
USR00258,meera.reddy,meera.reddy@company.com,Executive,Administrator,user,Okta,2026-03-04,47,True,2024-01-23,1,0,0,0,872,4.0,1.0,0.0,2.0,3.0,1.0,0.0,3.0,4.0,13.0,1,0,0,0,0,0,1,0.6,0.4,0.0,15.0,4.0,0,0,0,0,20,20,2,29.41,33.33,Behavior,Investigate suspicious activity,LOW
USR00259,anthony.verma,anthony.verma@company.com,Marketing,Architect,user,Azure_AD,2026-04-12,8,True,2022-12-22,1,0,0,0,1269,15.0,6.0,1.0,8.0,11.0,1.0,5.0,2.0,8.0,21.0,0,0,0,0,0,0,1,0.6875,0.5,25.0,10.0,4.0,10,0,0,0,10,55,3,52.94,50.0,Data Access,Review sensitive data access,MEDIUM
USR00260,sofia.lewis,sofia.lewis@company.com,Support,Analyst,user,SIEM,2026-04-10,10,True,2022-06-28,1,0,0,0,1446,7.0,2.0,1.0,6.0,3.0,0.0,1.0,0.0,6.0,17.0,0,0,0,0,0,0,1,0.375,0.75,5.0,0.0,0.0,10,0,0,10,20,10,4,41.18,66.67,Behavior,Investigate suspicious activity,MEDIUM
USR00261,nikhil.thomas,nikhil.thomas@company.com,Marketing,Developer,user,Okta|ADMIN_SYS,2026-03-20,31,True,2024-03-24,2,0,0,0,811,6.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,4.0,18.0,1,0,0,0,0,0,2,0.4285714285714285,0.4285714285714285,10.0,10.0,0.0,0,0,0,0,10,10,2,17.65,33.33,Behavior,Investigate suspicious activity,LOW
USR00262,aditya.mishra,aditya.mishra@company.com,Engineering,Manager,admin,SIEM|PROD_DB|ADMIN_SYS|AWS_IAM|EMAIL,2026-04-15,5,True,2023-08-08,5,1,0,0,1040,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,10,0,15,0,0,0,2,20.59,33.33,Privilege Abuse,Apply least privilege review,LOW
USR00263,paul.ramirez,paul.ramirez@company.com,Marketing,Analyst,user,VPN|ADMIN_SYS,2026-03-12,39,True,2024-10-13,2,0,0,0,608,6.0,4.0,0.0,6.0,6.0,0.0,1.0,4.0,5.0,20.0,1,0,0,0,0,0,2,0.8571428571428571,0.8571428571428571,5.0,20.0,0.0,0,0,0,10,30,30,3,50.0,50.0,Behavior,Investigate suspicious activity,MEDIUM
USR00264,elena.johnson,elena.johnson@company.com,Marketing,Officer,power-user,Azure_AD|SIEM,2026-04-10,10,True,2023-04-05,2,0,1,0,1165,7.0,2.0,0.0,4.0,5.0,0.0,1.0,4.0,6.0,22.0,0,0,0,0,0,0,4,0.625,0.5,5.0,20.0,0.0,10,0,8,0,20,30,4,51.76,66.67,Data Access,Review sensitive data access,MEDIUM
USR00265,jacob.lee,jacob.lee@company.com,HR,Specialist,user,EMAIL,2026-02-22,57,True,2022-08-01,1,0,0,0,1412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00266,robert.thomas,robert.thomas@company.com,Operations,Coordinator,user,PROD_DB,2026-03-06,45,True,2024-03-31,1,0,0,0,804,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,9.0,1,0,0,0,0,0,1,0.3333333333333333,0.3333333333333333,0.0,5.0,0.0,0,0,0,0,10,10,2,17.65,33.33,Behavior,Investigate suspicious activity,LOW
USR00267,jeffrey.ramirez,jeffrey.ramirez@company.com,Operations,Officer,user,Okta,2026-04-03,17,True,2025-07-06,1,0,0,0,342,6.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,5.0,15.0,0,0,0,0,0,0,1,0.4285714285714285,0.2857142857142857,5.0,10.0,0.0,0,0,0,0,0,10,1,8.82,16.67,Data Access,Review sensitive data access,LOW
USR00268,mark.sun,mark.sun@company.com,Security,Engineer,user,EMAIL,2026-04-14,6,True,2023-10-01,1,0,0,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00269,priya.lim,priya.lim@company.com,Marketing,Executive,user,ServiceNow|VPN,2026-03-14,37,True,2022-08-14,2,0,0,0,1399,8.0,2.0,1.0,3.0,4.0,0.0,2.0,4.0,5.0,20.0,1,0,0,0,0,0,2,0.4444444444444444,0.3333333333333333,10.0,20.0,0.0,0,0,0,0,20,10,2,23.53,33.33,Behavior,Investigate suspicious activity,LOW
USR00270,robert.ramirez,robert.ramirez@company.com,Marketing,Lead,user,VPN,2026-04-13,7,True,2024-03-22,1,0,0,0,813,6.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,11.0,0,0,0,0,0,0,1,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0,0,0,0,0,30,1,20.59,16.67,Data Access,Review sensitive data access,LOW
USR00271,donald.reddy,donald.reddy@company.com,Support,Analyst,power-user,GCP|Azure_AD|Salesforce|ADMIN_SYS,2026-03-05,46,True,2024-10-03,4,0,1,0,618,5.0,2.0,0.0,2.0,5.0,1.0,1.0,2.0,5.0,30.0,1,0,0,0,0,0,8,0.8333333333333334,0.3333333333333333,5.0,10.0,4.0,0,0,8,0,10,30,3,37.06,50.0,Data Access,Review sensitive data access,MEDIUM
USR00272,ryan.davis,ryan.davis@company.com,Operations,Director,user,VPN,2026-04-01,19,True,2023-12-10,1,0,0,0,916,13.0,4.0,1.0,5.0,11.0,1.0,1.0,4.0,7.0,19.0,0,0,0,0,0,0,1,0.7857142857142857,0.3571428571428571,5.0,20.0,4.0,10,0,0,0,20,30,3,44.12,50.0,Data Access,Review sensitive data access,MEDIUM
USR00273,rohan.bianchi,rohan.bianchi@company.com,Support,Director,user,Salesforce|AD,2026-03-16,35,True,2023-02-03,2,0,0,0,1226,9.0,1.0,1.0,2.0,7.0,0.0,1.0,3.0,5.0,20.0,1,0,0,0,0,0,2,0.7,0.2,5.0,15.0,0.0,0,0,0,0,10,30,2,29.41,33.33,Data Access,Review sensitive data access,LOW
USR00274,joseph.reilly,joseph.reilly@company.com,Sales,Coordinator,user,AD|Okta,2026-04-16,4,True,2022-09-15,2,0,0,0,1367,7.0,1.0,3.0,5.0,4.0,0.0,1.0,1.0,6.0,22.0,0,0,0,0,0,0,2,0.5,0.625,5.0,5.0,0.0,10,0,0,10,20,10,4,41.18,66.67,Behavior,Investigate suspicious activity,MEDIUM
USR00275,meera.martinez,meera.martinez@company.com,Marketing,Developer,power-user,GCP|Okta|Salesforce,2026-03-18,33,True,2025-07-11,3,0,1,0,337,4.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,21.0,1,0,0,0,0,0,6,0.4,0.4,5.0,0.0,0.0,0,0,8,0,10,10,3,25.29,50.0,Behavior,Investigate suspicious activity,LOW
USR00276,william.perez,william.perez@company.com,Engineering,Engineer,power-user,Salesforce|Okta,2026-04-05,15,True,2023-09-19,2,0,1,0,998,8.0,2.0,0.0,6.0,5.0,1.0,1.0,0.0,4.0,18.0,0,0,0,0,0,0,4,0.5555555555555556,0.6666666666666666,5.0,0.0,4.0,0,0,8,10,20,30,4,51.76,66.67,Data Access,Review sensitive data access,MEDIUM
USR00277,nicholas.schulz,nicholas.schulz@company.com,Compliance,Specialist,power-user,Okta|Salesforce|VPN|PROD_DB,2026-04-04,16,True,2023-08-18,4,0,1,0,1030,3.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,3.0,26.0,0,0,0,0,0,0,8,0.75,0.5,0.0,10.0,4.0,0,0,8,0,10,20,3,31.18,50.0,Data Access,Review sensitive data access,LOW
USR00278,sofia.martin,sofia.martin@company.com,Engineering,Executive,user,SIEM,2026-02-26,53,True,2022-07-30,1,0,0,0,1414,9.0,0.0,0.0,1.0,7.0,1.0,0.0,3.0,5.0,15.0,1,0,0,0,0,0,1,0.7,0.1,0.0,15.0,4.0,0,0,0,0,10,30,2,29.41,33.33,Data Access,Review sensitive data access,LOW
USR00279,nadia.reilly,nadia.reilly@company.com,Security,Developer,user,Azure_AD|Okta,2026-04-16,4,True,2022-07-12,2,0,0,0,1432,8.0,4.0,0.0,5.0,2.0,1.0,1.0,0.0,6.0,22.0,0,0,0,0,0,0,2,0.2222222222222222,0.5555555555555556,5.0,0.0,4.0,10,0,0,10,20,0,3,32.35,50.0,Behavior,Investigate suspicious activity,LOW
USR00280,aditya.yang,aditya.yang@company.com,Engineering,Architect,user,AWS_IAM,2026-04-08,12,True,2024-08-29,1,0,0,0,653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,Identity Sprawl,Review and remove excess access,LOW
USR00281,nikhil.verma,nikhil.verma@company.com,Finance,Analyst,user,GCP,2026-03-13,38,True,2023-11-22,1,0,0,0,934,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,11.0,1,0,0,0,0,0,1,0.5,0.25,0.0,0.0,0.0,0,0,0,0,0,10,1,8.82,16.67,Data Access,Review sensitive data access,LOW
USR00282,raja.romano,raja.romano@company.com,Legal,Engineer,power-user,ADMIN_SYS|SIEM|EMAIL|GCP,2026-04-02,18,True,2023-06-20,4,0,1,0,1089,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,22.0,0,0,0,0,0,0,8,0.5,0.5,0.0,0.0,0.0,0,0,8,0,10,10,3,25.29,50.0,Behavior,Investigate suspicious activity,LOW
USR00283,thomas.meyer,thomas.meyer@company.com,Sales,Lead,power-user,Azure_AD|Okta,2026-04-05,15,True,2022-12-16,2,0,1,0,1275,8.0,2.0,0.0,3.0,3.0,2.0,0.0,0.0,4.0,18.0,0,0,0,0,0,0,4,0.3333333333333333,0.3333333333333333,0.0,0.0,8.0,0,0,8,0,10,10,3,25.29,50.0,Behavior,Investigate suspicious activity,LOW
USR00284,william.patel,william.patel@company.com,Compliance,Analyst,power-user,ServiceNow|SIEM,2026-04-04,16,True,2023-09-01,2,0,1,0,1016,10.0,2.0,1.0,6.0,7.0,4.0,0.0,6.0,5.0,20.0,0,0,0,0,0,0,4,0.6363636363636364,0.5454545454545454,0.0,30.0,16.0,0,0,8,10,40,30,4,63.53,66.67,Behavior,Investigate suspicious activity,MEDIUM
USR00285,deepika.murphy,deepika.murphy@company.com,Operations,Coordinator,power-user,EMAIL|GCP|ServiceNow,2026-03-28,23,True,2025-08-25,3,0,1,0,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0,0,8,0,0,0,1,7.65,16.67,Privilege Abuse,Apply least privilege review,LOW
USR00286,ronald.lee,ronald.lee@company.com,HR,Engineer,power-user,SIEM|VPN|PROD_DB|Okta,2026-02-28,51,True,2022-03-18,4,0,1,0,1548,5.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,28.0,1,0,0,0,0,0,8,0.3333333333333333,0.3333333333333333,10.0,0.0,0.0,0,0,8,0,10,10,3,25.29,50.0,Behavior,Investigate suspicious activity,LOW
USR00287,nisha.ferrari,nisha.ferrari@company.com,Support,Analyst,user,EMAIL|Salesforce,2026-04-20,0,True,2023-11-07,2,0,0,0,949,9.0,2.0,0.0,3.0,5.0,1.0,1.0,2.0,7.0,24.0,0,0,0,0,0,0,2,0.5,0.3,5.0,10.0,4.0,10,0,0,0,0,20,2,23.53,33.33,Data Access,Review sensitive data access,LOW
USR00288,arjun.dubois,arjun.dubois@company.com,Marketing,Analyst,admin,ADMIN_SYS|EMAIL|Okta|ServiceNow|SIEM|AD|AWS_IAM,2026-03-27,24,True,2023-12-24,7,1,0,0,902,9.0,0.0,1.0,4.0,5.0,2.0,0.0,1.0,5.0,45.0,0,0,0,0,0,0,14,0.5,0.4,0.0,5.0,8.0,40,0,15,0,10,20,4,61.76,66.67,Identity Sprawl,Review and remove excess access,MEDIUM
